,dateCrawled,price,abtest,yearOfRegistration,gearbox,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,kilometer_robust,powerCV_robust
2314,19523.2012934519,10300.0,19446.7559429477,19069.09246887337,21375.768095238094,19833.547581903276,20319.831634653077,21643.65329218107,19583.081536592774,19545.36587366694,0.0,1.12534646190569
2315,19523.2012934519,14900.0,19446.7559429477,19069.09246887337,21375.768095238094,19434.49496644295,17301.00165198238,21473.49084246989,19583.081536592774,19545.36587366694,0.0,3.413482055126029
2316,19419.099598930483,17900.0,19426.10596797671,19069.09246887337,21375.768095238094,19123.76337115073,20319.831634653077,22874.837837837837,19583.081536592774,19420.648888145795,0.0,1.12534646190569
2317,19419.099598930483,20800.0,19426.10596797671,19069.09246887337,21375.768095238094,19615.980357142857,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,0.0,1.701617648346368
2318,19419.099598930483,29900.0,19446.7559429477,19069.09246887337,21375.768095238094,19615.980357142857,17301.00165198238,20505.48048048048,19583.081536592774,19420.648888145795,-1.8,3.88805832631247
2319,19419.099598930483,13900.0,19446.7559429477,19069.09246887337,16774.3178583531,18744.960151802657,17301.00165198238,16615.500675218438,19583.081536592774,19420.648888145795,-1.8,-0.0949925211451573
2320,19523.2012934519,18000.0,19446.7559429477,19069.09246887337,21375.768095238094,19157.43359375,20319.831634653077,20505.48048048048,19583.081536592774,19545.36587366694,0.0,1.8880583263124695
2321,19419.099598930483,24500.0,19446.7559429477,19069.09246887337,21375.768095238094,19833.547581903276,20319.831634653077,20505.48048048048,19583.081536592774,19420.648888145795,-0.5,1.8880583263124695
2322,19419.099598930483,36000.0,19446.7559429477,19069.09246887337,21375.768095238094,20154.74918566775,20319.831634653077,22045.550161811567,16324.517663422019,19420.648888145795,-1.4,1.9558549364819613
2323,19419.099598930483,19900.0,19446.7559429477,19069.09246887337,21375.768095238094,20154.74918566775,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,0.0,1.8202617161429784
2324,19419.099598930483,15950.0,19446.7559429477,19069.09246887337,16774.3178583531,18744.960151802657,17301.00165198238,15335.544812125447,19583.081536592774,19420.648888145795,-2.6,0.7524651059734867
2325,19419.099598930483,16400.0,19446.7559429477,19069.09246887337,21375.768095238094,19134.263157894737,20319.831634653077,20505.48048048048,19583.081536592774,19420.648888145795,0.0,0.3456854449565376
2326,19419.099598930483,17999.0,19446.7559429477,19069.09246887337,21375.768095238094,19615.980357142857,20319.831634653077,15590.435185185424,18385.189024390245,19420.648888145795,-1.6,0.4643295127531477
2327,19523.2012934519,17500.0,19426.10596797671,19069.09246887337,16774.3178583531,19434.49496644295,20319.831634653077,19109.833333333332,18385.189024390245,19545.36587366694,-1.0,0.8033125636006053
2328,19419.099598930483,11950.0,19446.7559429477,19069.09246887337,21375.768095238094,19134.263157894737,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,0.0,0.8711091737700969
2329,19419.099598930483,15400.0,19426.10596797671,19069.09246887337,21375.768095238094,19123.76337115073,20319.831634653077,15825.698051949172,19583.081536592774,19420.648888145795,0.0,1.2439905297023002
2330,19419.099598930483,12300.0,19446.7559429477,19069.09246887337,21375.768095238094,19434.49496644295,17301.00165198238,16615.500675218438,19583.081536592774,19420.648888145795,-1.2,0.8033125636006053
2331,19419.099598930483,14900.0,19426.10596797671,19069.09246887337,16774.3178583531,20154.74918566775,20319.831634653077,17299.426829268294,19583.081536592774,19420.648888145795,-1.4,0.2948379873294189
2332,19419.099598930483,36900.0,19446.7559429477,19069.09246887337,16774.3178583531,19326.830039525692,20319.831634653077,22874.837837837837,19583.081536592774,19420.648888145795,-1.4,1.12534646190569
2333,19419.099598930483,19500.0,19446.7559429477,19069.09246887337,21375.768095238094,19326.830039525692,20319.831634653077,25742.412698412696,19583.081536592774,19420.648888145795,0.0,2.0236515466514526
2334,19523.2012934519,25250.0,19446.7559429477,19069.09246887337,21375.768095238094,19748.325862068967,20319.831634653077,25742.412698412696,19583.081536592774,19545.36587366694,-0.5,0.8033125636006053
2335,19419.099598930483,16850.0,19446.7559429477,19069.09246887337,16774.3178583531,19655.813620071684,17301.00165198238,19109.833333333332,19583.081536592774,19420.648888145795,-2.0,-0.0102467584332929
2336,19419.099598930483,10500.0,19446.7559429477,16081.571131170505,16774.3178583531,19134.263157894737,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,-0.5,-0.5017721821621065
2337,19419.099598930483,21250.0,19446.7559429477,19069.09246887337,21375.768095238094,18744.960151802657,20319.831634653077,17299.426829268294,19583.081536592774,19420.648888145795,-2.4,0.2948379873294189
2338,19419.099598930483,28750.0,19446.7559429477,19069.09246887337,21375.768095238094,19434.49496644295,20319.831634653077,18911.620927521017,19583.081536592774,19420.648888145795,-1.2,1.549075275465012
2339,19523.2012934519,18500.0,19446.7559429477,19069.09246887337,16774.3178583531,19655.813620071684,20319.831634653077,25742.412698412696,19583.081536592774,19545.36587366694,0.0,0.8033125636006053
2340,19419.099598930483,16300.0,19426.10596797671,19069.09246887337,21375.768095238094,19748.325862068967,17301.00165198238,15590.435185185424,19583.081536592774,19420.648888145795,-1.6,0.3117871398717918
2341,19419.099598930483,35500.0,19426.10596797671,19069.09246887337,21375.768095238094,19123.76337115073,17301.00165198238,19017.141666783766,19583.081536592774,19420.648888145795,1.6,1.040601
2342,19419.099598930483,13100.0,19446.7559429477,19069.09246887337,21375.768095238094,19434.49496644295,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,0.0,1.701617648346368
2343,19419.099598930483,31000.0,19426.10596797671,28238.49447513811,21375.768095238094,19748.325862068967,20319.831634653077,18869.962067616303,19583.081536592774,19420.648888145795,1.6,1.040601
2344,19419.099598930483,28000.0,19426.10596797671,19069.09246887337,21375.768095238094,19615.980357142857,17301.00165198238,22045.550161811567,19583.081536592774,19420.648888145795,-1.8,6.311787139871792
2345,19419.099598930483,26950.0,19446.7559429477,19069.09246887337,21375.768095238094,19134.263157894737,17369.17680044368,19017.141666783766,19583.081536592774,19420.648888145795,-0.5,3.328736292414165
2346,19523.2012934519,18000.0,19446.7559429477,19069.09246887337,16774.3178583531,19434.49496644295,20319.831634653077,15825.698051949172,19583.081536592774,19545.36587366694,-0.5,1.0236515466514529
2347,19419.099598930483,27500.0,19426.10596797671,19069.09246887337,21375.768095238094,19655.813620071684,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,-2.0,1.701617648346368
2348,19419.099598930483,13550.0,19426.10596797671,19069.09246887337,16774.3178583531,18744.960151802657,17301.00165198238,15144.161594198871,19583.081536592774,19420.648888145795,-1.2,0.6338210381768765
2349,19523.2012934519,17000.0,19446.7559429477,19069.09246887337,16774.3178583531,19833.547581903276,20319.831634653077,15766.14563562737,19583.081536592774,19545.36587366694,-2.2,0.4643295127531477
2350,19419.099598930483,22950.0,19446.7559429477,19069.09246887337,16774.3178583531,18744.960151802657,20319.831634653077,17299.426829268294,19583.081536592774,19420.648888145795,-1.8,1.294837987329419
2351,19419.099598930483,27000.0,19446.7559429477,19069.09246887337,21375.768095238094,19615.980357142857,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,-1.2,2.2609396822446732
2352,19419.099598930483,16500.0,19446.7559429477,19069.09246887337,16774.3178583531,19123.76337115073,20319.831634653077,15144.161594198871,19583.081536592774,19420.648888145795,-2.4,-0.2136365889417675
2353,19419.099598930483,45000.0,19446.7559429477,19069.09246887337,21375.768095238094,19748.325862068967,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,-1.8,1.3626345974989105
2354,19419.099598930483,25000.0,19426.10596797671,19069.09246887337,21375.768095238094,19434.49496644295,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,-1.6,0.1006369568707566
2355,19419.099598930483,16499.0,19426.10596797671,19069.09246887337,16774.3178583531,19134.263157894737,20319.831634653077,18869.962067616303,19583.081536592774,19420.648888145795,-1.2,0.9219566313972156
2356,19419.099598930483,24900.0,19446.7559429477,19069.09246887337,21375.768095238094,19157.43359375,17301.00165198238,21473.49084246989,19583.081536592774,19420.648888145795,-1.6,2.735515953431114
2357,19419.099598930483,22500.0,19426.10596797671,19069.09246887337,16774.3178583531,18744.960151802657,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-2.4,0.2948379873294189
2358,19419.099598930483,12500.0,19446.7559429477,19069.09246887337,21375.768095238094,20154.74918566775,16504.572867660703,21643.65329218107,19583.081536592774,19420.648888145795,0.0,1.294837987329419
2359,19523.2012934519,38800.0,19446.7559429477,19069.09246887337,21375.768095238094,19157.43359375,17301.00165198238,20505.48048048048,19583.081536592774,19545.36587366694,-2.4,1.0236515466514529
2360,19419.099598930483,21490.0,19426.10596797671,19069.09246887337,16774.3178583531,20154.74918566775,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-1.6,0.2948379873294189
2361,19419.099598930483,13900.0,19446.7559429477,19069.09246887337,16774.3178583531,19434.49496644295,17301.00165198238,19109.833333333332,19583.081536592774,19420.648888145795,-1.4,0.4643295127531477
2362,19419.099598930483,16000.0,19446.7559429477,19069.09246887337,21375.768095238094,20154.74918566775,20319.831634653077,15893.064686136086,19583.081536592774,19420.648888145795,-2.0,0.5660244280073851
2363,19419.099598930483,13500.0,19426.10596797671,19069.09246887337,16774.3178583531,19748.325862068967,20319.831634653077,12758.217380469725,19583.081536592774,19420.648888145795,-2.2,-0.2475348940265132
2364,19523.2012934519,23950.0,19446.7559429477,19069.09246887337,21375.768095238094,19308.17359050445,17301.00165198238,17299.426829268294,19583.081536592774,19545.36587366694,1.6,1.040601
2365,19419.099598930483,11499.0,19426.10596797671,19069.09246887337,16774.3178583531,18744.960151802657,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-0.5,0.2948379873294189
2366,19523.2012934519,17500.0,19446.7559429477,19069.09246887337,16774.3178583531,19123.76337115073,20319.831634653077,19109.833333333332,19583.081536592774,19545.36587366694,0.0,0.8033125636006053
2367,19419.099598930483,19000.0,19446.7559429477,19069.09246887337,16774.3178583531,19833.547581903276,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-2.2,0.2948379873294189
2368,19419.099598930483,34000.0,19426.10596797671,19069.09246887337,21375.768095238094,19655.813620071684,20319.831634653077,22045.550161811567,19583.081536592774,19420.648888145795,0.0,1.9558549364819613
2369,19419.099598930483,20900.0,19426.10596797671,19069.09246887337,21375.768095238094,19833.547581903276,20319.831634653077,20580.880758235377,19583.081536592774,19420.648888145795,-1.6,0.4643295127531477
2370,19419.099598930483,13990.0,19426.10596797671,19069.09246887337,16774.3178583531,19326.830039525692,17369.17680044368,15825.698051949172,19583.081536592774,19420.648888145795,-1.0,0.6846684958039952
2371,19523.2012934519,10000.0,19426.10596797671,19069.09246887337,16774.3178583531,19833.547581903276,20319.831634653077,19109.833333333332,19583.081536592774,19545.36587366694,0.0,0.6846684958039952
2372,19523.2012934519,13999.0,19446.7559429477,19069.09246887337,16774.3178583531,19134.263157894737,20319.831634653077,16485.093735462793,18385.189024390245,19545.36587366694,0.0,0.5829735805497579
2373,19419.099598930483,16900.0,19446.7559429477,19069.09246887337,16774.3178583531,19123.76337115073,17301.00165198238,19109.833333333332,19583.081536592774,19420.648888145795,-1.4,0.4643295127531477
2374,19419.099598930483,15000.0,19426.10596797671,16081.571131170505,21375.768095238094,19134.263157894737,20319.831634653077,19017.141666783766,19583.081536592774,19420.648888145795,0.0,0.2100922246175545
2375,19523.2012934519,37900.0,19446.7559429477,19069.09246887337,21375.768095238094,19157.43359375,20319.831634653077,21643.65329218107,19583.081536592774,19545.36587366694,-2.2,1.3626345974989105
2376,19419.099598930483,14950.0,19446.7559429477,19069.09246887337,21375.768095238094,19308.17359050445,17369.17680044368,21473.49084246989,19583.081536592774,19420.648888145795,0.0,3.413482055126029
2377,19419.099598930483,22000.0,19446.7559429477,19069.09246887337,21375.768095238094,19157.43359375,20319.831634653077,20505.48048048048,18385.189024390245,19420.648888145795,0.0,1.8880583263124695
2378,19419.099598930483,15500.0,19446.7559429477,19069.09246887337,16774.3178583531,20154.74918566775,20319.831634653077,15590.435185185424,19583.081536592774,19420.648888145795,-0.5,0.1253464619056901
2379,19523.2012934519,14599.0,19446.7559429477,19069.09246887337,16774.3178583531,19434.49496644295,17301.00165198238,15825.698051949172,18385.189024390245,19545.36587366694,-2.4,0.6846684958039952
2380,19419.099598930483,18750.0,19426.10596797671,19069.09246887337,21375.768095238094,19123.76337115073,17301.00165198238,15590.435185185424,19583.081536592774,19420.648888145795,-2.8,-0.0949925211451573
2381,19419.099598930483,29800.0,19426.10596797671,19069.09246887337,21375.768095238094,19308.17359050445,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-1.4,3.633821038176877
2382,19419.099598930483,18900.0,19426.10596797671,28238.49447513811,16774.3178583531,19434.49496644295,17301.00165198238,15825.698051949172,19583.081536592774,19420.648888145795,-2.6,0.2100922246175545
2383,19419.099598930483,15300.0,19446.7559429477,19069.09246887337,21375.768095238094,19833.547581903276,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,0.0,1.701617648346368
2384,19419.099598930483,25000.0,19446.7559429477,19069.09246887337,16774.3178583531,19615.980357142857,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-2.2,0.9219566313972156
2385,19419.099598930483,41888.0,19426.10596797671,19069.09246887337,21375.768095238094,19326.830039525692,20319.831634653077,22874.837837837837,19583.081536592774,19420.648888145795,-2.4,1.12534646190569
2386,19419.099598930483,31500.0,19446.7559429477,19069.09246887337,21375.768095238094,20154.74918566775,20319.831634653077,20505.48048048048,19583.081536592774,19420.648888145795,-1.4,1.0236515466514529
2387,19419.099598930483,15490.0,19446.7559429477,19069.09246887337,16774.3178583531,18744.960151802657,20319.831634653077,18911.620927521017,19583.081536592774,19420.648888145795,-1.0,1.0406006991938257
2388,19419.099598930483,17400.0,19446.7559429477,19069.09246887337,21375.768095238094,20154.74918566775,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-1.2,0.2948379873294189
2389,19419.099598930483,35999.0,19446.7559429477,28238.49447513811,21375.768095238094,18744.960151802657,20319.831634653077,15825.698051949172,19583.081536592774,19420.648888145795,-2.4,1.2439905297023002
2390,19419.099598930483,25500.0,19446.7559429477,19069.09246887337,16774.3178583531,19134.263157894737,20319.831634653077,18864.851268928145,19583.081536592774,19420.648888145795,1.6,1.040601
2391,19419.099598930483,12450.0,19426.10596797671,19069.09246887337,16774.3178583531,19833.547581903276,17301.00165198238,15825.698051949172,19583.081536592774,19420.648888145795,-1.8,0.2100922246175545
2392,19419.099598930483,25500.0,19426.10596797671,19069.09246887337,16774.3178583531,19157.43359375,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-2.2,0.6846684958039952
2393,19523.2012934519,17900.0,19446.7559429477,19069.09246887337,16774.3178583531,19123.76337115073,20319.831634653077,19109.833333333332,19583.081536592774,19545.36587366694,-2.0,-0.2136365889417675
2394,19419.099598930483,10500.0,19446.7559429477,19069.09246887337,21375.768095238094,18744.960151802657,17369.17680044368,21643.65329218107,19583.081536592774,19420.648888145795,0.0,2.4982278178378934
2395,19419.099598930483,14950.0,19426.10596797671,19069.09246887337,21375.768095238094,19615.980357142857,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,0.0,1.701617648346368
2396,19419.099598930483,12444.0,19446.7559429477,19069.09246887337,21375.768095238094,18744.960151802657,20319.831634653077,20505.48048048048,19583.081536592774,19420.648888145795,0.0,2.735515953431114
2397,19523.2012934519,32500.0,19426.10596797671,19069.09246887337,21375.768095238094,18744.960151802657,20319.831634653077,18911.620927521017,19583.081536592774,19545.36587366694,1.6,1.040601
2398,19419.099598930483,13000.0,19426.10596797671,19069.09246887337,16774.3178583531,19748.325862068967,17301.00165198238,13335.273646534957,19583.081536592774,19420.648888145795,1.6,1.040601
2399,19419.099598930483,37000.0,19426.10596797671,19069.09246887337,21375.768095238094,18744.960151802657,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,-0.5,2.142295614448063
2400,19419.099598930483,16950.0,19426.10596797671,19069.09246887337,21375.768095238094,19615.980357142857,20319.831634653077,16615.500675218438,19583.081536592774,19420.648888145795,-1.4,0.5660244280073851
2401,19523.2012934519,17500.0,19446.7559429477,19069.09246887337,21375.768095238094,19833.547581903276,20319.831634653077,19109.833333333332,19583.081536592774,19545.36587366694,-0.5,1.9558549364819613
2402,19419.099598930483,14350.0,19426.10596797671,19069.09246887337,16774.3178583531,19655.813620071684,20319.831634653077,17299.426829268294,19583.081536592774,19420.648888145795,-1.2,0.2270413771599274
2403,19419.099598930483,15800.0,19446.7559429477,19069.09246887337,21375.768095238094,19434.49496644295,20319.831634653077,20505.48048048048,19583.081536592774,19420.648888145795,0.0,2.735515953431114
2404,19419.099598930483,20500.0,19446.7559429477,19069.09246887337,15382.376528354693,19134.263157894737,20319.831634653077,18911.620927521017,19583.081536592774,19420.648888145795,-0.5,0.0
2405,19523.2012934519,32500.0,19446.7559429477,19069.09246887337,21375.768095238094,20154.74918566775,20319.831634653077,19109.833333333332,19583.081536592774,19545.36587366694,-1.2,2.0575498517361988
2406,19523.2012934519,13500.0,19446.7559429477,19069.09246887337,16774.3178583531,19157.43359375,20319.831634653077,19109.833333333332,19583.081536592774,19545.36587366694,-1.4,0.2948379873294189
2407,19419.099598930483,23000.0,19426.10596797671,19069.09246887337,21375.768095238094,19157.43359375,16504.572867660703,17299.426829268294,19583.081536592774,19420.648888145795,1.6,1.040601
2408,19419.099598930483,23800.0,19446.7559429477,19069.09246887337,21375.768095238094,19134.263157894737,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,0.0,1.3626345974989105
2409,19419.099598930483,13500.0,19446.7559429477,19069.09246887337,16774.3178583531,19308.17359050445,20319.831634653077,20505.48048048048,16324.517663422019,19420.648888145795,-1.4,0.3456854449565376
2410,19419.099598930483,25900.0,19446.7559429477,19069.09246887337,21375.768095238094,19615.980357142857,17301.00165198238,19017.141666783766,19583.081536592774,19420.648888145795,-1.6,3.3117871398717917
2411,19419.099598930483,24739.0,19446.7559429477,28238.49447513811,21375.768095238094,19134.263157894737,20319.831634653077,15590.435185185424,19583.081536592774,19420.648888145795,-2.6,0.142295614448063
2412,19419.099598930483,15050.0,19446.7559429477,19069.09246887337,16774.3178583531,19157.43359375,20319.831634653077,22874.837837837837,19583.081536592774,19420.648888145795,-1.0,0.4643295127531477
2413,19523.2012934519,31490.0,19426.10596797671,19069.09246887337,21375.768095238094,19615.980357142857,20319.831634653077,21643.65329218107,19583.081536592774,19545.36587366694,-1.8,1.3626345974989105
2414,19419.099598930483,14000.0,19426.10596797671,19069.09246887337,16774.3178583531,19615.980357142857,17301.00165198238,15825.698051949172,19583.081536592774,19420.648888145795,-2.2,0.2100922246175545
2415,19419.099598930483,19250.0,19446.7559429477,19069.09246887337,21375.768095238094,20154.74918566775,17301.00165198238,15590.435185185424,19583.081536592774,19420.648888145795,-2.2,0.3117871398717918
2416,19419.099598930483,30599.0,19426.10596797671,19069.09246887337,21375.768095238094,19123.76337115073,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-2.6,0.2948379873294189
2417,19419.099598930483,22600.0,19446.7559429477,28238.49447513811,21375.768095238094,19134.263157894737,17301.00165198238,18104.113141657825,19583.081536592774,19420.648888145795,-2.9,0.2948379873294189
2418,19419.099598930483,15499.0,19426.10596797671,19069.09246887337,21375.768095238094,19308.17359050445,17301.00165198238,22045.550161811567,19583.081536592774,19420.648888145795,0.0,5.4812786652955205
2419,19419.099598930483,31500.0,19426.10596797671,19069.09246887337,21375.768095238094,19833.547581903276,17369.17680044368,19017.141666783766,19583.081536592774,19420.648888145795,1.6,1.040601
2420,19419.099598930483,27999.0,19426.10596797671,19069.09246887337,21375.768095238094,19308.17359050445,17301.00165198238,20505.48048048048,19583.081536592774,19420.648888145795,-2.0,2.0575498517361988
2421,19419.099598930483,17500.0,19426.10596797671,19069.09246887337,21375.768095238094,19123.76337115073,20319.831634653077,20505.48048048048,19583.081536592774,19420.648888145795,-1.4,1.5999227330921308
2422,19523.2012934519,18499.0,19446.7559429477,19069.09246887337,21375.768095238094,19308.17359050445,20319.831634653077,19109.833333333332,19583.081536592774,19545.36587366694,1.6,1.040601
2423,19419.099598930483,25500.0,19446.7559429477,19069.09246887337,21375.768095238094,19157.43359375,20319.831634653077,21643.65329218107,19583.081536592774,19420.648888145795,-1.6,0.3456854449565376
2424,19419.099598930483,12800.0,19446.7559429477,19069.09246887337,16774.3178583531,19434.49496644295,17301.00165198238,19109.833333333332,19583.081536592774,19420.648888145795,-1.4,0.4643295127531477
2425,19419.099598930483,14300.0,19446.7559429477,19069.09246887337,16774.3178583531,19326.830039525692,17301.00165198238,15825.698051949172,19583.081536592774,19420.648888145795,-2.4,0.2100922246175545
2426,19419.099598930483,15350.0,19426.10596797671,19069.09246887337,16774.3178583531,19748.325862068967,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-1.0,0.2948379873294189
2427,19419.099598930483,24500.0,19446.7559429477,19069.09246887337,21375.768095238094,19134.263157894737,20319.831634653077,21643.65329218107,18385.189024390245,19420.648888145795,-1.2,0.0552740879376806
2428,19419.099598930483,10350.0,19426.10596797671,19069.09246887337,21375.768095238094,19655.813620071684,20319.831634653077,18040.108949487523,19583.081536592774,19420.648888145795,0.0,0.8033125636006053
2429,19419.099598930483,15500.0,19446.7559429477,19069.09246887337,21375.768095238094,19748.325862068967,20319.831634653077,18911.620927521017,19583.081536592774,19420.648888145795,0.0,1.0406006991938257
2430,19419.099598930483,14999.0,19426.10596797671,19069.09246887337,16774.3178583531,19748.325862068967,20319.831634653077,22874.837837837837,19583.081536592774,19420.648888145795,-0.5,0.4982278178378935
2431,19419.099598930483,49500.0,19446.7559429477,19069.09246887337,21375.768095238094,19326.830039525692,20319.831634653077,22874.837837837837,19583.081536592774,19420.648888145795,1.6,1.040601
2432,19523.2012934519,13500.0,19426.10596797671,19069.09246887337,16774.3178583531,19123.76337115073,16504.572867660703,20505.48048048048,19583.081536592774,19545.36587366694,0.0,0.3456854449565376
2433,19419.099598930483,35900.0,19446.7559429477,19069.09246887337,21375.768095238094,20154.74918566775,20319.831634653077,19109.833333333332,19583.081536592774,19420.648888145795,-1.4,2.0575498517361988
2434,19523.2012934519,23499.0,19446.7559429477,19069.09246887337,21375.768095238094,19434.49496644295,17301.00165198238,22045.550161811567,19583.081536592774,19545.36587366694,-1.0,4.396532902583656
2435,19419.099598930483,14850.0,19446.7559429477,19069.09246887337,21375.768095238094,19326.830039525692,20319.831634653077,25742.412698412696,19583.081536592774,19420.648888145795,0.0,1.8372108686853512
2436,19419.099598930483,15500.0,19446.7559429477,19069.09246887337,16774.3178583531,19655.813620071684,17301.00165198238,19109.833333333332,19583.081536592774,19420.648888145795,-2.0,0.4643295127531477
2437,19419.099598930483,17500.0,19446.7559429477,19069.09246887337,16774.3178583531,19123.76337115073,17301.00165198238,15825.698051949172,19583.081536592774,19420.648888145795,-1.8,0.2100922246175545
2438,19419.099598930483,24950.0,19426.10596797671,28238.49447513811,16774.3178583531,19134.263157894737,17301.00165198238,19109.833333333332,19583.081536592774,19420.648888145795,1.6,1.040601
2439,19419.099598930483,12500.0,19426.10596797671,19069.09246887337,16774.3178583531,19157.43359375,17301.00165198238,19109.833333333332,19583.081536592774,19420.648888145795,-0.5,0.4643295127531477
2440,19419.099598930483,16500.0,19426.10596797671,19069.09246887337,21375.768095238094,19655.813620071684,17301.00165198238,22045.550161811567,19583.081536592774,19420.648888145795,0.0,4.396532902583656
2441,19419.099598930483,34000.0,19446.7559429477,19069.09246887337,21375.768095238094,19615.980357142857,20319.831634653077,25742.412698412696,19583.081536592774,19420.648888145795,-1.4,2.0575498517361988
2442,19419.099598930483,20500.0,19446.7559429477,19069.09246887337,16774.3178583531,20154.74918566775,20319.831634653077,20580.880758235377,19583.081536592774,19420.648888145795,-2.0,0.4643295127531477
2443,19523.2012934519,16700.0,19426.10596797671,19069.09246887337,21375.768095238094,19308.17359050445,20319.831634653077,17299.426829268294,19583.081536592774,19545.36587366694,-1.4,0.6846684958039952
2444,19419.099598930483,30999.0,19426.10596797671,19069.09246887337,21375.768095238094,19123.76337115073,20319.831634653077,25742.412698412696,19583.081536592774,19420.648888145795,-2.0,0.9219566313972156
2445,19419.099598930483,11999.0,19426.10596797671,19069.09246887337,16774.3178583531,18744.960151802657,17301.00165198238,19109.833333333332,19583.081536592774,19420.648888145795,-2.2,0.4643295127531477
2446,19419.099598930483,10500.0,19426.10596797671,19069.09246887337,16774.3178583531,19434.49496644295,20319.831634653077,17299.426829268294,19583.081536592774,19420.648888145795,0.0,0.2100922246175545
2447,19419.099598930483,13800.0,19446.7559429477,19069.09246887337,21375.768095238094,19308.17359050445,17301.00165198238,21643.65329218107,19583.081536592774,19420.648888145795,0.0,3.0744990042785716
2448,19419.099598930483,12800.0,19446.7559429477,19069.09246887337,16774.3178583531,19134.263157894737,20319.831634653077,15590.435185185424,19583.081536592774,19420.648888145795,-0.5,1.12534646190569
2449,19419.099598930483,25800.0,19446.7559429477,19069.09246887337,21375.768095238094,18744.960151802657,20319.831634653077,21643.65329218107,18385.189024390245,19420.648888145795,0.0,2.2609396822446732
2450,19419.099598930483,23999.0,19426.10596797671,19069.09246887337,21375.768095238094,20154.74918566775,20319.831634653077,25742.412698412696,19583.081536592774,19420.648888145795,0.0,1.989753241566707
2451,19419.099598930483,15445.0,19426.10596797671,19069.09246887337,21375.768095238094,19157.43359375,17301.00165198238,15590.435185185424,19583.081536592774,19420.648888145795,-1.8,0.3117871398717918
2452,19419.099598930483,14500.0,19426.10596797671,19069.09246887337,16774.3178583531,19123.76337115073,17301.00165198238,13335.273646534957,19583.081536592774,19420.648888145795,-2.4,-0.6034670974163437
2453,19523.2012934519,17900.0,19426.10596797671,19069.09246887337,21375.768095238094,18744.960151802657,20319.831634653077,18104.113141657825,19583.081536592774,19545.36587366694,1.6,1.040601
2454,19419.099598930483,19990.0,19426.10596797671,17341.17948541871,16774.3178583531,19833.547581903276,17301.00165198238,15335.544812125447,19583.081536592774,19420.648888145795,0.0,0.6338210381768765
2455,19419.099598930483,35450.0,19426.10596797671,19069.09246887337,21375.768095238094,19326.830039525692,20319.831634653077,20505.48048048048,19583.081536592774,19420.648888145795,-2.2,1.0236515466514529
2456,19419.099598930483,16999.0,19446.7559429477,19069.09246887337,16774.3178583531,20154.74918566775,17301.00165198238,19179.349544229193,19583.081536592774,19420.648888145795,-1.8,1.0236515466514529
2457,19419.099598930483,15900.0,19446.7559429477,19069.09246887337,21375.768095238094,19748.325862068967,20319.831634653077,20505.48048048048,19583.081536592774,19420.648888145795,0.0,1.3626345974989105
2458,19419.099598930483,14100.0,19446.7559429477,19069.09246887337,21375.768095238094,19326.830039525692,20319.831634653077,22874.837837837837,18385.189024390245,19420.648888145795,-0.5,0.4982278178378935
2459,19523.2012934519,12900.0,19426.10596797671,19069.09246887337,16774.3178583531,20154.74918566775,17301.00165198238,15825.698051949172,19583.081536592774,19545.36587366694,-2.0,0.2100922246175545
2460,19523.2012934519,16800.0,19446.7559429477,19069.09246887337,21375.768095238094,19308.17359050445,20319.831634653077,17299.426829268294,18385.189024390245,19545.36587366694,-1.4,0.6846684958039952
2461,19419.099598930483,11200.0,19446.7559429477,19069.09246887337,16774.3178583531,19157.43359375,20319.831634653077,18869.962067616303,19583.081536592774,19420.648888145795,-0.5,0.9219566313972156
2462,19419.099598930483,10500.0,19446.7559429477,19069.09246887337,16774.3178583531,19134.263157894737,16504.572867660703,19109.833333333332,19583.081536592774,19420.648888145795,0.0,0.2948379873294189
